Classifier,Latitude,Longitude,Z_value
4,31.8140412,253.8588417,41.33589042
4,31.75531496,253.775797,311.8980821
4,31.80233929,253.842294,41.33589042
4,31.72671029,253.7353471,154.070137
4,31.77806867,253.807973,390.8120548
4,31.7921543,253.8278914,608.7649315
4,31.82400949,253.8729378,379.53863
4,31.82140907,253.8692606,308.1402739
4,31.80038897,253.8395361,41.33589042
4,31.78435302,253.8168597,492.2728767
4,31.77698516,253.8064408,165.3435616
4,31.7925877,253.8285043,293.1090411
4,31.81794183,253.8643575,860.5380821
4,31.78435302,253.8168597,135.2810959
4,31.79713844,253.8349395,108.9764384
4,31.7707008,253.7975541,353.2339727
4,31.81685832,253.8628254,729.0147945
4,31.81339109,253.8579223,424.6323288
4,31.749464,253.7675231,60.12493152
4,31.76333293,253.7871352,334.4449315
4,31.78370292,253.8159403,236.7419178
4,31.7600824,253.7825386,67.64054794
4,31.81534141,253.8606803,635.0695891
4,31.81729173,253.8634382,364.5073973
4,31.76766697,253.7932639,146.5545205
4,31.75054751,253.7690553,308.1402739
4,31.80060567,253.8398425,781.6241097
4,31.79648834,253.8340202,563.6712327
4,31.76831708,253.7941832,349.4761642
4,31.75444815,253.7745712,458.4526027
4,31.76593335,253.7908124,127.7654795
4,31.78240271,253.8141017,63.88273973
4,31.81945875,253.8665026,236.7419178
4,31.81577481,253.8612932,45.09369864
4,31.74989741,253.768136,146.5545205
4,31.81967545,253.8668091,1146.131507
4,31.77438473,253.8027635,458.4526027
4,31.80992386,253.8530193,7.515616439
4,31.80775684,253.849955,623.7961642
4,31.75509825,253.7754905,300.6246575
4,31.74621347,253.7629266,161.5857534
4,31.82097566,253.8686477,387.0542467
4,31.77221771,253.7996991,435.9057533
4,31.76354963,253.7874416,108.9764384
4,31.80407291,253.8447455,184.1326027
4,31.80754014,253.8496485,755.3194521
4,31.76636676,253.7914253,514.8197261
4,31.79843865,253.8367781,154.070137
4,31.78066909,253.8116502,447.1791782
4,31.74708028,253.7641523,394.569863
4,31.75423145,253.7742648,161.5857534
4,31.76181602,253.7849901,480.9994521
4,31.7061236,253.7062355,18.7890411
4,31.76311623,253.7868287,165.3435616
4,31.7928044,253.8288107,41.33589042
4,31.81079067,253.8542451,995.8191782
4,31.77308452,253.8009249,229.2263014
4,31.80580652,253.847197,988.3035615
4,31.81035726,253.8536322,420.8745206
4,31.82400949,253.8729378,1131.100274
4,31.76636676,253.7914253,206.6794521
4,31.76094921,253.7837644,323.171507
4,31.81209088,253.8560837,383.2964385
4,31.72345976,253.7307506,101.4608219
4,31.79887206,253.837391,274.32
4,31.75249783,253.7718133,108.9764384
4,31.78045239,253.8113438,248.0153425
4,31.79887206,253.837391,112.7342466
4,31.72822721,253.7374922,251.7731507
4,31.81729173,253.8634382,747.8038358
4,31.76875048,253.7947961,390.8120548
4,31.79453802,253.8312622,180.3747945
4,31.75184772,253.770894,206.6794521
4,31.74621347,253.7629266,447.1791782
4,31.72302636,253.7301377,172.8591781
4,31.8146913,253.859761,86.42958903
4,31.80060567,253.8398425,702.710137
4,31.80103908,253.8404554,653.85863
4,31.79128749,253.8266657,605.0071233
4,31.80103908,253.8404554,236.7419178
4,31.8038562,253.8444391,499.788493
4,31.80125578,253.8407618,124.0076712
4,31.72952742,253.7393308,169.1013698
4,31.71739211,253.7221703,281.8356164
4,31.81534141,253.8606803,1052.186302
4,31.7602991,253.782845,308.1402739
4,31.76658346,253.7917317,172.8591781
4,31.80819024,253.8505678,108.9764384
4,31.69940584,253.696736,45.09369864
4,31.72497668,253.7328956,180.3747945
4,31.81902534,253.8658897,334.4449315
4,31.69333818,253.6881557,3.757808218
4,31.79800525,253.8361653,744.0460273
4,31.74361305,253.7592493,206.6794521
4,31.79865536,253.8370846,217.9528767
4,31.77980228,253.8104245,86.42958903
4,31.72649359,253.7350407,105.2186302
4,31.71955913,253.7252347,71.39835615
4,31.73191114,253.7427017,353.2339727
4,31.82379279,253.8726314,78.91397261
4,31.7819693,253.8134888,236.7419178
4,31.81209088,253.8560837,1070.975342
4,31.70785722,253.708687,86.42958903
4,31.76636676,253.7914253,458.4526027
4,31.81989215,253.8671155,725.2569864
4,31.75141432,253.7702811,67.64054794
4,31.75553166,253.7761034,454.6947945
4,31.70915743,253.7105257,157.8279452
4,31.80190589,253.8416811,928.17863
4,31.80125578,253.8407618,946.9676712
4,31.80255599,253.8426004,356.9917809
4,31.81209088,253.8560837,807.9287673
4,31.73602848,253.748524,372.0230136
4,31.81880864,253.8655833,225.4684932
4,31.82400949,253.8729378,1187.467397
4,31.80450631,253.8453584,924.4208218
4,31.80949046,253.8524065,368.2652055
4,31.72562678,253.733815,18.7890411
4,31.80754014,253.8496485,785.3819179
4,31.80710673,253.8490356,1014.608219
4,31.71934242,253.7249283,244.2575342
4,31.77395133,253.8021506,15.03123288
4,31.78608664,253.8193112,26.30465753
4,31.81014056,253.8533258,169.1013698
4,31.7602991,253.782845,341.9605479
4,31.82097566,253.8686477,199.1638356
4,31.78933717,253.8239077,311.8980821
4,31.80082238,253.8401489,202.9216438
4,31.75813208,253.7797807,353.2339727
4,31.77221771,253.7996991,556.1556164
4,31.79670504,253.8343266,432.1479452
4,31.8146913,253.859761,638.8273973
4,31.77980228,253.8104245,548.64
4,31.72237625,253.7292184,184.1326027
4,31.80233929,253.842294,770.3506848
4,31.76463314,253.7889738,480.9994521
4,31.81707503,253.8631318,319.4136985
4,31.80017227,253.8392296,353.2339727
4,31.80472301,253.8456648,980.7879452
4,31.80190589,253.8416811,533.6087673
4,31.82422619,253.8732442,372.0230136
4,31.74469656,253.7607815,48.85150685
4,31.81035726,253.8536322,285.5934247
4,31.8140412,253.8588417,807.9287673
4,31.77850207,253.8085858,462.2104109
4,31.75141432,253.7702811,41.33589042
4,31.792371,253.8281979,251.7731507
4,31.79648834,253.8340202,657.6164385
4,31.80667333,253.8484228,112.7342466
4,31.8032061,253.8435198,330.6871233
4,31.8140412,253.8588417,721.4991782
4,31.79735514,253.8352459,766.5928767
4,31.74404645,253.7598622,398.3276712
4,31.79627163,253.8337137,266.8043836
4,31.78413632,253.8165532,278.0778082
4,31.81252428,253.8566966,954.4832876
4,31.77286782,253.8006184,255.5309589
4,31.79150419,253.8269721,372.0230136
4,31.78977057,253.8245206,172.8591781
4,31.81360779,253.8582288,63.88273973
4,31.80450631,253.8453584,638.8273973
4,31.80147248,253.8410683,353.2339727
4,31.7819693,253.8134888,3.757808218
4,31.80645663,253.8481163,518.5775342
4,31.77156761,253.7987798,285.5934247
4,31.77741856,253.8070536,563.6712327
4,31.72562678,253.733815,146.5545205
4,31.82249258,253.8707927,484.7572603
4,31.74382975,253.7595558,300.6246575
4,31.80017227,253.8392296,837.9912327
4,31.81317439,253.8576159,668.889863
4,31.81642492,253.8622125,473.4838358
4,31.71500838,253.7187995,184.1326027
4,31.78760355,253.8214562,154.070137
4,31.82097566,253.8686477,638.8273973
4,31.8138245,253.8585352,977.030137
4,31.7709175,253.7978605,131.5232877
4,31.82097566,253.8686477,1048.428493
4,31.79887206,253.837391,623.7961642
4,31.80277269,253.8429069,236.7419178
4,31.81230758,253.8563902,345.7183561
4,31.80602322,253.8475035,402.0854794
4,31.81144077,253.8551644,1022.123836
4,31.79930546,253.8380039,462.2104109
4,31.77806867,253.807973,244.2575342
4,31.81837524,253.8649704,868.0536985
4,31.81642492,253.8622125,909.3895891
4,31.7813192,253.8125695,574.9446576
4,31.79822195,253.8364717,503.5463015
4,31.73147774,253.7420888,278.0778082
4,31.72866061,253.7381051,199.1638356
4,31.82205917,253.8701799,672.6476712
4,31.81945875,253.8665026,387.0542467
4,31.71175785,253.7142029,232.9841096
4,31.81772513,253.8640511,101.4608219
4,31.72822721,253.7374922,232.9841096
4,31.81794183,253.8643575,702.710137
4,31.79692174,253.8346331,544.8821918
4,31.77785196,253.8076665,522.3353424
4,31.82205917,253.8701799,1093.522192
4,31.82227587,253.8704863,1138.61589
4,31.81295769,253.8573095,221.7106849
4,31.77676845,253.8061343,41.33589042
4,31.7925877,253.8285043,454.6947945
4,31.69940584,253.696736,67.64054794
4,31.80428961,253.845052,526.0931506
4,31.7819693,253.8134888,101.4608219
4,31.7280105,253.7371858,60.12493152
4,31.70352318,253.7025583,86.42958903
4,31.72324306,253.7304441,135.2810959
4,31.76831708,253.7941832,217.9528767
4,31.80060567,253.8398425,263.0465753
4,31.79367121,253.8300365,154.070137
4,31.70872403,253.7099128,180.3747945
4,31.80754014,253.8496485,894.3583561
4,31.80580652,253.847197,75.15616439
4,31.81165748,253.8554708,774.108493
4,31.782186,253.8137953,511.0619179
4,31.7271437,253.73596,161.5857534
4,31.80277269,253.8429069,898.1161642
4,31.72020923,253.726154,150.3123288
4,31.73256125,253.743621,82.67178082
4,31.73429486,253.7460725,251.7731507
4,31.77286782,253.8006184,161.5857534
4,31.7817526,253.8131824,375.7808218
4,31.82379279,253.8726314,841.7490412
4,31.75943229,253.7816193,315.6558903
4,31.82054226,253.8680348,139.0389041
4,31.82162577,253.869567,713.9835615
4,31.77763526,253.8073601,278.0778082
4,31.77568494,253.8046021,191.6482192
4,31.73949571,253.753427,364.5073973
4,31.82400949,253.8729378,86.42958903
4,31.80017227,253.8392296,462.2104109
4,31.75466485,253.7748777,18.7890411
4,31.76745027,253.7929575,402.0854794
4,31.78110249,253.8122631,578.7024658
4,31.78456973,253.8171661,511.0619179
4,31.8140412,253.8588417,541.1243836
4,31.76376633,253.787748,300.6246575
4,31.749464,253.7675231,75.15616439
4,31.82184247,253.8698734,961.9989042
4,31.72584348,253.7341214,157.8279452
4,31.78977057,253.8245206,499.788493
4,31.78586994,253.8190047,48.85150685
4,31.82119236,253.8689541,480.9994521
4,31.82227587,253.8704863,841.7490412
4,31.79757185,253.8355524,285.5934247
4,31.82097566,253.8686477,473.4838358
4,31.81014056,253.8533258,180.3747945
4,31.82292598,253.8714056,142.7967123
4,31.7819693,253.8134888,184.1326027
4,31.80190589,253.8416811,60.12493152
4,31.74751368,253.7647652,221.7106849
4,31.81209088,253.8560837,638.8273973
4,31.7704841,253.7972476,341.9605479
4,31.81100737,253.8545515,853.0224658
4,31.77763526,253.8073601,221.7106849
4,31.78521983,253.8180854,270.5621918
4,31.74534666,253.7617008,364.5073973
4,31.77308452,253.8009249,259.2887671
4,31.78110249,253.8122631,225.4684932
4,31.80190589,253.8416811,650.1008218
4,31.82140907,253.8692606,458.4526027
4,31.81534141,253.8606803,1063.459726
4,31.79085408,253.8260528,281.8356164
4,31.80949046,253.8524065,349.4761642
4,31.82075896,253.8683412,293.1090411
4,31.79367121,253.8300365,142.7967123
4,31.82400949,253.8729378,304.3824658
4,31.80819024,253.8505678,514.8197261
4,31.78933717,253.8239077,364.5073973
4,31.81599152,253.8615996,11.27342466
4,31.77980228,253.8104245,221.7106849
4,31.81295769,253.8573095,488.5150685
4,31.73061093,253.740863,255.5309589
4,31.82292598,253.8714056,3.757808218
4,31.78543653,253.8183918,229.2263014
4,31.72844391,253.7377987,372.0230136
4,31.79908876,253.8376974,263.0465753
4,31.81772513,253.8640511,597.491507
4,31.79930546,253.8380039,856.7802739
4,31.74469656,253.7607815,398.3276712
4,31.7925877,253.8285043,578.7024658
4,31.76831708,253.7941832,533.6087673
4,31.7602991,253.782845,499.788493
4,31.81837524,253.8649704,822.96
4,31.74469656,253.7607815,259.2887671
4,31.77460143,253.8030699,484.7572603
4,31.77286782,253.8006184,428.390137
4,31.77503484,253.8036828,157.8279452
4,31.80103908,253.8404554,63.88273973
4,31.81750843,253.8637447,871.811507
4,31.81945875,253.8665026,7.515616439
4,31.79735514,253.8352459,732.7726027
4,31.76354963,253.7874416,195.4060274
4,31.81339109,253.8579223,1007.092603
4,31.80645663,253.8481163,514.8197261
4,31.80212259,253.8419876,26.30465753
4,31.81620822,253.861906,710.2257533
4,31.82205917,253.8701799,353.2339727
4,31.7280105,253.7371858,30.06246575
4,31.80082238,253.8401489,7.515616439
4,31.73971241,253.7537334,345.7183561
4,31.72996082,253.7399437,97.7030137
4,31.73516167,253.7472982,266.8043836
4,31.76398304,253.7880545,154.070137
4,31.74469656,253.7607815,450.9369864
4,31.79172089,253.8272785,631.3117809
4,31.78955387,253.8242142,172.8591781
4,31.76896718,253.7951026,390.8120548
4,31.80190589,253.8416811,484.7572603
4,31.77503484,253.8036828,293.1090411
4,31.8029894,253.8432133,578.7024658
4,31.7709175,253.7978605,52.60931506
4,31.79193759,253.827585,127.7654795
4,31.74838049,253.7659909,67.64054794
4,31.81209088,253.8560837,661.3742467
4,31.7598657,253.7822322,409.6010958
4,31.80515642,253.8462777,488.5150685
4,31.81902534,253.8658897,1146.131507
4,31.76983399,253.7963283,334.4449315
4,31.80017227,253.8392296,496.0306848
4,31.81729173,253.8634382,364.5073973
4,31.7271437,253.73596,266.8043836
4,31.79908876,253.8376974,747.8038358
4,31.79887206,253.837391,315.6558903
4,31.75661517,253.7776356,135.2810959
4,31.82444289,253.8735507,837.9912327
4,31.79822195,253.8364717,845.5068494
4,31.7273604,253.7362665,33.82027397
4,31.79020398,253.8251335,537.3665755
4,31.79107079,253.8263592,22.54684932
4,31.76484984,253.7892802,443.42137
4,31.78695345,253.8205369,278.0778082
4,31.76875048,253.7947961,22.54684932
4,31.79193759,253.827585,289.3512329
4,31.74252954,253.7577171,413.3589042
4,31.77438473,253.8027635,217.9528767
4,31.78803696,253.8220691,323.171507
4,31.78673675,253.8202305,225.4684932
4,31.79865536,253.8370846,402.0854794
4,31.72692699,253.7356536,308.1402739
4,31.79800525,253.8361653,901.8739727
4,31.78370292,253.8159403,311.8980821
4,31.82292598,253.8714056,435.9057533
4,31.74578007,253.7623137,341.9605479
4,31.82249258,253.8707927,1033.39726
4,31.81642492,253.8622125,920.6630136
4,31.81989215,253.8671155,169.1013698
4,31.80732344,253.8493421,390.8120548
4,31.75834878,253.7800871,255.5309589
4,31.70048935,253.6982682,30.06246575
4,31.72844391,253.7377987,345.7183561
4,31.76246612,253.7859094,232.9841096
4,31.76745027,253.7929575,259.2887671
4,31.75336464,253.773039,259.2887671
4,31.75011411,253.7684425,165.3435616
4,31.80125578,253.8407618,293.1090411
4,31.79887206,253.837391,939.4520548
4,31.7171754,253.7218639,33.82027397
4,31.7819693,253.8134888,169.1013698
4,31.80428961,253.845052,841.7490412
4,31.82119236,253.8689541,883.0849315
4,31.79388791,253.8303429,165.3435616
4,31.75098092,253.7696682,450.9369864
4,31.71739211,253.7221703,229.2263014
4,31.82400949,253.8729378,992.06137
4,31.79843865,253.8367781,559.9134245
4,31.80580652,253.847197,620.0383561
4,31.75704857,253.7782485,78.91397261
4,31.78630334,253.8196176,405.8432876
4,31.77416803,253.8024571,93.94520548
4,31.73537837,253.7476047,142.7967123
4,31.71067434,253.7126707,187.890411
4,31.75336464,253.773039,33.82027397
4,31.81729173,253.8634382,165.3435616
4,31.79150419,253.8269721,56.36712327
4,31.75184772,253.770894,214.1950685
4,31.74014582,253.7543463,375.7808218
4,31.70373988,253.7028647,135.2810959
4,31.7813192,253.8125695,465.9682191
4,31.71825891,253.7233961,165.3435616
4,31.80580652,253.847197,202.9216438
4,31.76159931,253.7846837,161.5857534
4,31.73104433,253.7414759,263.0465753
4,31.81014056,253.8533258,187.890411
4,31.79648834,253.8340202,63.88273973
4,31.82335938,253.8720185,1217.529863
4,31.76073251,253.7834579,86.42958903
4,31.74447986,253.7604751,356.9917809
4,31.76289953,253.7865223,101.4608219
4,31.78847036,253.822682,210.4372603
4,31.74816379,253.7656845,142.7967123
4,31.75119762,253.7699746,52.60931506
4,31.79757185,253.8355524,537.3665755
4,31.81339109,253.8579223,285.5934247
4,31.82097566,253.8686477,1086.006575
4,31.77460143,253.8030699,281.8356164
4,31.8146913,253.859761,984.5457533
4,31.73429486,253.7460725,161.5857534
4,31.82270928,253.8710992,1007.092603
4,31.80602322,253.8475035,837.9912327
4,31.80450631,253.8453584,563.6712327
4,31.78305281,253.815021,447.1791782
4,31.79627163,253.8337137,405.8432876
4,31.71847562,253.7237025,45.09369864
4,31.73342805,253.7448467,206.6794521
4,31.78695345,253.8205369,48.85150685
4,31.70937413,253.7108321,142.7967123
4,31.76615006,253.7911189,154.070137
4,31.80190589,253.8416811,589.9758903
4,31.80472301,253.8456648,762.8350685
4,31.79670504,253.8343266,165.3435616
4,31.80537312,253.8465841,225.4684932
4,31.73971241,253.7537334,142.7967123
4,31.80082238,253.8401489,78.91397261
4,31.82379279,253.8726314,71.39835615
4,31.74361305,253.7592493,15.03123288
4,31.80212259,253.8419876,462.2104109
4,31.79757185,253.8355524,236.7419178
4,31.78261941,253.8144082,127.7654795
4,31.7815359,253.812876,563.6712327
4,31.75076421,253.7693618,484.7572603
4,31.80103908,253.8404554,931.9364385
4,31.77633505,253.8055215,278.0778082
4,31.82010885,253.8674219,353.2339727
4,31.81967545,253.8668091,1070.975342
4,31.71934242,253.7249283,150.3123288
4,31.81100737,253.8545515,759.0772603
4,31.77568494,253.8046021,142.7967123
4,31.71435828,253.7178802,221.7106849
4,31.78890377,253.8232949,597.491507
4,31.74382975,253.7595558,296.8668493
4,31.81295769,253.8573095,124.0076712
4,31.7928044,253.8288107,499.788493
4,31.79107079,253.8263592,48.85150685
4,31.80255599,253.8426004,499.788493
4,31.75336464,253.773039,251.7731507
4,31.79670504,253.8343266,826.7178082
4,31.7492473,253.7672167,424.6323288
4,31.80732344,253.8493421,131.5232877
4,31.79172089,253.8272785,450.9369864
4,31.81187418,253.8557773,721.4991782
4,31.80450631,253.8453584,116.4920548
4,31.77503484,253.8036828,480.9994521
4,31.77655175,253.8058279,387.0542467
4,31.78673675,253.8202305,217.9528767
4,31.81577481,253.8612932,206.6794521
4,31.80190589,253.8416811,890.6005479
4,31.76658346,253.7917317,146.5545205
4,31.81794183,253.8643575,37.57808218
4,31.77633505,253.8055215,413.3589042
4,31.69333818,253.6881557,48.85150685
4,31.80819024,253.8505678,236.7419178
4,31.78045239,253.8113438,559.9134245
4,31.7384122,253.7518948,304.3824658
4,31.80537312,253.8465841,71.39835615
4,31.73017752,253.7402502,82.67178082
4,31.70850732,253.7096064,22.54684932
4,31.77633505,253.8055215,439.6635615
4,31.77850207,253.8085858,48.85150685
4,31.79453802,253.8312622,507.3041097
4,31.80147248,253.8410683,420.8745206
4,31.78998728,253.824827,22.54684932
4,31.79908876,253.8376974,672.6476712
4,31.6948551,253.6903008,45.09369864
4,31.81317439,253.8576159,15.03123288
4,31.80558982,253.8468906,210.4372603
4,31.75314794,253.7727326,263.0465753
4,31.71327477,253.716348,172.8591781
4,31.82444289,253.8735507,67.64054794
4,31.81534141,253.8606803,781.6241097
4,31.79605493,253.8334073,281.8356164
4,31.72866061,253.7381051,37.57808218
4,31.80428961,253.845052,248.0153425
4,31.80754014,253.8496485,958.2410958
4,31.72671029,253.7353471,97.7030137
4,31.81599152,253.8615996,1082.248767
4,31.8144746,253.8594545,556.1556164
4,31.7271437,253.73596,281.8356164
4,31.75813208,253.7797807,82.67178082
4,31.73147774,253.7420888,165.3435616
4,31.69117116,253.6850913,3.757808218
4,31.8144746,253.8594545,90.18739727
4,31.7602991,253.782845,30.06246575
4,31.74296294,253.75833,285.5934247
4,31.81317439,253.8576159,905.6317809
4,31.71544179,253.7194124,161.5857534
4,31.74469656,253.7607815,383.2964385
4,31.81859194,253.8652769,1059.701918
4,31.74491326,253.7610879,409.6010958
4,31.70438999,253.703784,30.06246575
4,31.72259295,253.7295248,326.9293152
4,31.81924205,253.8661962,680.1632876
4,31.81945875,253.8665026,762.8350685
4,31.82314268,253.8717121,372.0230136
4,31.71934242,253.7249283,75.15616439
4,31.81187418,253.8557773,574.9446576
4,31.78001898,253.8107309,364.5073973
4,31.80038897,253.8395361,259.2887671
4,31.8036395,253.8441326,311.8980821
4,31.75444815,253.7745712,266.8043836
4,31.8032061,253.8435198,725.2569864
4,31.8032061,253.8435198,834.2334245
4,31.75444815,253.7745712,462.2104109
4,31.76376633,253.787748,165.3435616
4,31.70937413,253.7108321,135.2810959
4,31.72866061,253.7381051,41.33589042
4,31.81295769,253.8573095,1007.092603
4,31.78283611,253.8147146,63.88273973
4,31.76636676,253.7914253,263.0465753
4,31.749464,253.7675231,390.8120548
4,31.73971241,253.7537334,195.4060274
4,31.80949046,253.8524065,582.4602739
4,31.78825366,253.8223755,229.2263014
4,31.70417328,253.7034776,146.5545205
4,31.82292598,253.8714056,631.3117809
4,31.80233929,253.842294,608.7649315
4,31.81317439,253.8576159,691.4367124
4,31.79193759,253.827585,75.15616439
4,31.75206443,253.7712004,195.4060274
4,31.80862365,253.8511807,281.8356164
4,31.8032061,253.8435198,368.2652055
4,31.82314268,253.8717121,879.3271233
4,31.78565324,253.8186983,435.9057533
4,31.75379804,253.7736519,15.03123288
4,31.80992386,253.8530193,56.36712327
4,31.78543653,253.8183918,78.91397261
4,31.75574836,253.7764098,480.9994521
4,31.73256125,253.743621,169.1013698
4,31.81165748,253.8554708,548.64
5,31.67751894,253.6657857,240.499726
5,31.69810563,253.6948973,330.6871233
5,31.65844916,253.6388192,191.6482192
5,31.70265637,253.7013325,248.0153425
5,31.66083288,253.64219,37.57808218
5,31.70699041,253.7074613,304.3824658
5,31.70677371,253.7071549,225.4684932
5,31.67513522,253.6624149,165.3435616
5,31.65758235,253.6375934,18.7890411
5,31.69398829,253.689075,105.2186302
5,31.66365001,253.6461737,37.57808218
5,31.65303161,253.6311582,52.60931506
5,31.65324831,253.6314647,139.0389041
5,31.67513522,253.6624149,116.4920548
5,31.6838033,253.6746724,360.7495891
5,31.66560033,253.6489316,63.88273973
5,31.69377159,253.6887686,323.171507
5,31.6844534,253.6755917,18.7890411
5,31.64956438,253.6262552,97.7030137
5,31.71435828,253.7178802,353.2339727
5,31.66841745,253.6529153,240.499726
5,31.72410987,253.7316699,443.42137
5,31.65238151,253.6302389,56.36712327
5,31.68293649,253.6734467,266.8043836
5,31.71305807,253.7160416,323.171507
5,31.72215955,253.728912,420.8745206
5,31.70157286,253.6998003,345.7183561
5,31.69160457,253.6857042,281.8356164
5,31.67773564,253.6660922,75.15616439
5,31.65758235,253.6375934,86.42958903
5,31.66408341,253.6467866,15.03123288
5,31.71955913,253.7252347,315.6558903
5,31.67795234,253.6663986,251.7731507
5,31.66581703,253.6492381,180.3747945
5,31.69788893,253.6945909,326.9293152
5,31.70113946,253.6991875,341.9605479
5,31.68662042,253.6786561,225.4684932
5,31.67643543,253.6642535,52.60931506
5,31.67730224,253.6654793,236.7419178
5,31.66343331,253.6458673,229.2263014
5,31.72822721,253.7374922,428.390137
5,31.6950718,253.6906072,187.890411
5,31.72475997,253.7325892,372.0230136
5,31.67491851,253.6621085,37.57808218
5,31.68293649,253.6734467,248.0153425
5,31.66820075,253.6526089,154.070137
5,31.70720711,253.7077677,323.171507
5,31.67448511,253.6614956,229.2263014
5,31.72324306,253.7304441,402.0854794
5,31.65303161,253.6311582,120.249863
5,31.68922085,253.6823334,263.0465753
5,31.69745552,253.693978,169.1013698
5,31.67903585,253.6679308,345.7183561
5,31.65909927,253.6397385,131.5232877
5,31.70200626,253.7004132,244.2575342
5,31.66473352,253.6477059,244.2575342
5,31.6625665,253.6446415,93.94520548
5,31.67968596,253.6688501,308.1402739
5,31.67123458,253.656899,296.8668493
5,31.67513522,253.6624149,22.54684932
5,31.69853903,253.6955102,116.4920548
5,31.66148299,253.6431093,67.64054794
5,31.68293649,253.6734467,48.85150685
5,31.69853903,253.6955102,214.1950685
5,31.69247138,253.6869299,172.8591781
5,31.67448511,253.6614956,45.09369864
5,31.70699041,253.7074613,341.9605479
5,31.67838575,253.6670115,120.249863
5,31.68510351,253.6765111,11.27342466
5,31.69290478,253.6875428,82.67178082
5,31.72280966,253.7298313,360.7495891
5,31.66646714,253.6501574,67.64054794
5,31.68532021,253.6768175,217.9528767
5,31.70699041,253.7074613,345.7183561
5,31.64306332,253.6170621,15.03123288
5,31.68055277,253.6700759,18.7890411
5,31.65801576,253.6382063,120.249863
5,31.68250308,253.6728338,296.8668493
5,31.66928426,253.6541411,319.4136985
5,31.68532021,253.6768175,41.33589042
5,31.68705383,253.679269,285.5934247
5,31.67578532,253.6633342,184.1326027
5,31.67470181,253.661802,210.4372603
5,31.66668384,253.6504638,210.4372603
5,31.67101788,253.6565926,37.57808218
5,31.66625043,253.6498509,229.2263014
5,31.66169969,253.6434157,56.36712327
5,31.67990266,253.6691565,3.757808218
5,31.69983924,253.6973488,142.7967123
5,31.66906756,253.6538346,90.18739727
5,31.72020923,253.726154,353.2339727
5,31.70222297,253.7007197,157.8279452
5,31.65693225,253.6366741,172.8591781
5,31.67015107,253.6553668,90.18739727
5,31.67665213,253.66456,334.4449315
5,31.69073776,253.6844784,127.7654795
5,31.65844916,253.6388192,11.27342466
5,31.68488681,253.6762046,315.6558903
5,31.65454853,253.6333033,18.7890411
5,31.69962254,253.6970424,157.8279452
5,31.72107604,253.7273798,409.6010958
5,31.71089105,253.7129772,326.9293152
5,31.65953267,253.6403514,187.890411
5,31.67990266,253.6691565,116.4920548
5,31.68250308,253.6728338,7.515616439
5,31.6846701,253.6758982,334.4449315
5,31.66083288,253.64219,169.1013698
5,31.70070605,253.6985746,146.5545205
5,31.69918914,253.6964295,176.6169863
5,31.69030436,253.6838656,225.4684932
5,31.69810563,253.6948973,289.3512329
5,31.66603373,253.6495445,202.9216438
5,31.6838033,253.6746724,221.7106849
5,31.65844916,253.6388192,56.36712327
5,31.66711724,253.6510767,56.36712327
5,31.70395658,253.7031712,308.1402739
5,31.69008765,253.6835591,176.6169863
5,31.67708553,253.6651728,157.8279452
5,31.6838033,253.6746724,90.18739727
5,31.68336989,253.6740595,71.39835615
5,31.67123458,253.656899,315.6558903
5,31.69312148,253.6878493,105.2186302
5,31.69940584,253.696736,304.3824658
5,31.66473352,253.6477059,75.15616439
5,31.65476523,253.6336097,48.85150685
5,31.68098617,253.6706887,124.0076712
5,31.66018278,253.6412707,154.070137
5,31.66343331,253.6458673,60.12493152
5,31.65476523,253.6336097,71.39835615
5,31.67903585,253.6679308,360.7495891
5,31.68488681,253.6762046,296.8668493
5,31.72432657,253.7319763,394.569863
5,31.6946384,253.6899943,116.4920548
5,31.68336989,253.6740595,127.7654795
5,31.72844391,253.7377987,405.8432876
5,31.68748723,253.6798819,296.8668493
5,31.68532021,253.6768175,248.0153425
5,31.67426841,253.6611892,300.6246575
5,31.72150944,253.7279926,356.9917809
5,31.65043119,253.627481,30.06246575
5,31.65433182,253.6329969,37.57808218
5,31.66646714,253.6501574,139.0389041
5,31.67686883,253.6648664,263.0465753
5,31.68488681,253.6762046,30.06246575
5,31.65541533,253.634529,112.7342466
5,31.68748723,253.6798819,18.7890411
5,31.66083288,253.64219,169.1013698
5,31.7063403,253.706542,308.1402739
5,31.6846701,253.6758982,210.4372603
5,31.67665213,253.66456,266.8043836
5,31.69767222,253.6942845,161.5857534
5,31.71262466,253.7154287,390.8120548
5,31.64609715,253.6213522,3.757808218
5,31.6623498,253.6443351,105.2186302
5,31.70287307,253.701639,240.499726
5,31.69052106,253.684172,135.2810959
5,31.6844534,253.6755917,225.4684932
5,31.69052106,253.684172,82.67178082
5,31.6519481,253.629626,101.4608219
5,31.70243967,253.7010261,202.9216438
5,31.7165253,253.7209446,330.6871233
5,31.67470181,253.661802,120.249863
5,31.68250308,253.6728338,210.4372603
5,31.65346502,253.6317711,78.91397261
5,31.64761406,253.6234973,7.515616439
5,31.72324306,253.7304441,387.0542467
5,31.72952742,253.7393308,462.2104109
5,31.66581703,253.6492381,154.070137
5,31.72107604,253.7273798,364.5073973
5,31.7280105,253.7371858,447.1791782
5,31.67665213,253.66456,135.2810959
5,31.69853903,253.6955102,124.0076712
5,31.67665213,253.66456,142.7967123
5,31.69962254,253.6970424,142.7967123
